id,timestamp,symbol,direction,action,side,quantity,executed,mode,reason,order_id,fill_price,fill_quantity,entry_price,mark_price,unrealized_pnl,unrealized_pnl_pct,risk_score,decision_confidence,decision_reasoning
127,2026-03-07T12:30:56.963000Z,ZENUSDT,SHORT,SET_SL,BUY,1.8,1,live,SL já existente na Binance (detecção de duplicidade),,5.63592857142857,,5.849,5.411,0.7884,80.94622066161524,7.5,0.25,"[""[AVISO] Posi\u00e7\u00e3o em CROSS MARGIN - todo saldo da conta est\u00e1 em risco"", ""Exposi\u00e7\u00e3o da conta: 0.6% do saldo total"", ""Estrutura bearish com BOS confirmado - favoravel para SHORT"", ""EMAs alinhadas para baixa - tendencia bearish confirmada"", ""SHORT em estrutura favor\u00e1vel (RSI: 28.4, pre\u00e7o abaixo EMAs)"", ""TP/SL calculado com t\u00e9cnico+SMC (SL: SMC_OB+ATR, TP: ATR)""]"
126,2026-03-07T12:28:24.934000Z,XRPUSDT,SHORT,SET_SL,BUY,7.8,1,live,SL já existente na Binance (detecção de duplicidade),,1.3805416675286548,,1.4532,1.36602374,0.67997482,63.81752851115089,7.5,0.25,"[""[AVISO] Posi\u00e7\u00e3o em CROSS MARGIN - todo saldo da conta est\u00e1 em risco"", ""Exposi\u00e7\u00e3o da conta: 0.7% do saldo total"", ""Estrutura bearish com BOS confirmado - favoravel para SHORT"", ""EMAs alinhadas para baixa - tendencia bearish confirmada"", ""SHORT em estrutura favor\u00e1vel (RSI: 32.0, pre\u00e7o abaixo EMAs)"", ""TP/SL calculado com t\u00e9cnico+SMC (SL: SMC_OB+ATR, TP: ATR)""]"
125,2026-03-07T12:25:12.685000Z,BNBUSDT,SHORT,SET_SL,BUY,0.01,1,live,SL já existente na Binance (detecção de duplicidade),,632.2375,,654.78,627.34,0.2744,43.74023655434055,9.0,0.09999999999999998,"[""[AVISO] Posi\u00e7\u00e3o em CROSS MARGIN - todo saldo da conta est\u00e1 em risco"", ""Exposi\u00e7\u00e3o da conta: 0.4% do saldo total"", ""SHORT em estrutura favor\u00e1vel (RSI: 27.6, pre\u00e7o abaixo EMAs)"", ""TP/SL calculado com t\u00e9cnico+SMC (SL: SMC_OB+ATR, TP: ATR)""]"
124,2026-03-07T12:13:28.533000Z,ZENUSDT,SHORT,SET_SL,BUY,1.8,1,live,SL já existente na Binance (detecção de duplicidade),,5.635821428571429,,5.849,5.418,0.7758,79.54964931709118,7.5,0.25,"[""[AVISO] Posi\u00e7\u00e3o em CROSS MARGIN - todo saldo da conta est\u00e1 em risco"", ""Exposi\u00e7\u00e3o da conta: 0.6% do saldo total"", ""Estrutura bearish com BOS confirmado - favoravel para SHORT"", ""EMAs alinhadas para baixa - tendencia bearish confirmada"", ""SHORT em estrutura favor\u00e1vel (RSI: 28.8, pre\u00e7o abaixo EMAs)"", ""TP/SL calculado com t\u00e9cnico+SMC (SL: SMC_OB+ATR, TP: ATR)""]"
123,2026-03-07T12:11:21.695000Z,XRPUSDT,SHORT,SET_SL,BUY,7.8,1,live,SL já existente na Binance (detecção de duplicidade),,1.3804174504004605,,1.4532,1.3644,0.69264,65.08355321020228,7.5,0.25,"[""[AVISO] Posi\u00e7\u00e3o em CROSS MARGIN - todo saldo da conta est\u00e1 em risco"", ""Exposi\u00e7\u00e3o da conta: 0.7% do saldo total"", ""Estrutura bearish com BOS confirmado - favoravel para SHORT"", ""EMAs alinhadas para baixa - tendencia bearish confirmada"", ""SHORT em estrutura favor\u00e1vel (RSI: 31.6, pre\u00e7o abaixo EMAs)"", ""TP/SL calculado com t\u00e9cnico+SMC (SL: SMC_OB+ATR, TP: ATR)""]"
122,2026-03-07T12:08:07.936000Z,BNBUSDT,SHORT,SET_SL,BUY,0.01,1,live,SL já existente na Binance (detecção de duplicidade),,632.3268229124492,,654.78,627.76314612,0.27016853,43.036698103388815,9.0,0.09999999999999998,"[""[AVISO] Posi\u00e7\u00e3o em CROSS MARGIN - todo saldo da conta est\u00e1 em risco"", ""Exposi\u00e7\u00e3o da conta: 0.4% do saldo total"", ""SHORT em estrutura favor\u00e1vel (RSI: 27.8, pre\u00e7o abaixo EMAs)"", ""TP/SL calculado com t\u00e9cnico+SMC (SL: SMC_OB+ATR, TP: ATR)""]"
121,2026-03-07T12:05:31.483000Z,TWTUSDT,SHORT,SET_TP,BUY,25.0,1,live,Refresh por mudança de estrutura (range -> bearish) - TP já existente após refresh,,0.47344932823069,,0.5003,0.48616677,0.35333075,29.070744592436874,7.5,0.25,"[""[AVISO] Posi\u00e7\u00e3o em CROSS MARGIN - todo saldo da conta est\u00e1 em risco"", ""Exposi\u00e7\u00e3o da conta: 0.8% do saldo total"", ""Estrutura bearish com BOS confirmado - favoravel para SHORT"", ""EMAs alinhadas para baixa - tendencia bearish confirmada"", ""SHORT em estrutura favor\u00e1vel (RSI: 39.7, pre\u00e7o abaixo EMAs)"", ""TP/SL calculado com t\u00e9cnico+SMC (SL: SMC_OB+ATR, TP: SMC_LIQUIDITY_SSL)""]"
120,2026-03-07T12:05:31.170000Z,TWTUSDT,SHORT,SET_SL,BUY,25.0,1,live,Refresh por mudança de estrutura (range -> bearish) - SL já existente após refresh,,0.4952047496697072,,0.5003,0.48616677,0.35333075,29.070744592436874,7.5,0.25,"[""[AVISO] Posi\u00e7\u00e3o em CROSS MARGIN - todo saldo da conta est\u00e1 em risco"", ""Exposi\u00e7\u00e3o da conta: 0.8% do saldo total"", ""Estrutura bearish com BOS confirmado - favoravel para SHORT"", ""EMAs alinhadas para baixa - tendencia bearish confirmada"", ""SHORT em estrutura favor\u00e1vel (RSI: 39.7, pre\u00e7o abaixo EMAs)"", ""TP/SL calculado com t\u00e9cnico+SMC (SL: SMC_OB+ATR, TP: SMC_LIQUIDITY_SSL)""]"
119,2026-03-07T11:55:37.145000Z,ZENUSDT,SHORT,SET_SL,BUY,1.8,1,live,SL já existente na Binance (detecção de duplicidade),,5.6386071428571425,,5.849,5.421,0.7704,78.95222283711492,7.5,0.25,"[""[AVISO] Posi\u00e7\u00e3o em CROSS MARGIN - todo saldo da conta est\u00e1 em risco"", ""Exposi\u00e7\u00e3o da conta: 0.6% do saldo total"", ""Estrutura bearish com BOS confirmado - favoravel para SHORT"", ""EMAs alinhadas para baixa - tendencia bearish confirmada"", ""SHORT em estrutura favor\u00e1vel (RSI: 28.3, pre\u00e7o abaixo EMAs)"", ""TP/SL calculado com t\u00e9cnico+SMC (SL: SMC_OB+ATR, TP: ATR)""]"
118,2026-03-07T11:52:59.830000Z,XRPUSDT,SHORT,SET_SL,BUY,7.8,1,live,SL já existente na Binance (detecção de duplicidade),,1.3811714285714283,,1.4532,1.3696,0.65208,61.039719626168235,7.5,0.25,"[""[AVISO] Posi\u00e7\u00e3o em CROSS MARGIN - todo saldo da conta est\u00e1 em risco"", ""Exposi\u00e7\u00e3o da conta: 0.7% do saldo total"", ""Estrutura bearish com BOS confirmado - favoravel para SHORT"", ""EMAs alinhadas para baixa - tendencia bearish confirmada"", ""SHORT em estrutura favor\u00e1vel (RSI: 31.4, pre\u00e7o abaixo EMAs)"", ""TP/SL calculado com t\u00e9cnico+SMC (SL: SMC_OB+ATR, TP: ATR)""]"
117,2026-03-07T11:48:52.813000Z,BNBUSDT,SHORT,SET_SL,BUY,0.01,1,live,SL já existente na Binance (detecção de duplicidade),,632.5203571428572,,654.78,627.95,0.2683,42.726331714308465,9.0,0.09999999999999998,"[""[AVISO] Posi\u00e7\u00e3o em CROSS MARGIN - todo saldo da conta est\u00e1 em risco"", ""Exposi\u00e7\u00e3o da conta: 0.4% do saldo total"", ""SHORT em estrutura favor\u00e1vel (RSI: 26.1, pre\u00e7o abaixo EMAs)"", ""TP/SL calculado com t\u00e9cnico+SMC (SL: SMC_OB+ATR, TP: ATR)""]"
116,2026-03-07T11:36:36.216000Z,ZENUSDT,SHORT,SET_SL,BUY,1.8,1,live,SL já existente na Binance (detecção de duplicidade),,5.640279689931169,,5.849,5.418625,0.774675,79.42513091420794,7.5,0.25,"[""[AVISO] Posi\u00e7\u00e3o em CROSS MARGIN - todo saldo da conta est\u00e1 em risco"", ""Exposi\u00e7\u00e3o da conta: 0.6% do saldo total"", ""Estrutura bearish com BOS confirmado - favoravel para SHORT"", ""EMAs alinhadas para baixa - tendencia bearish confirmada"", ""SHORT em estrutura favor\u00e1vel (RSI: 28.0, pre\u00e7o abaixo EMAs)"", ""TP/SL calculado com t\u00e9cnico+SMC (SL: SMC_OB+ATR, TP: ATR)""]"
115,2026-03-07T11:33:48.406000Z,XRPUSDT,SHORT,SET_SL,BUY,7.8,1,live,SL já existente na Binance (detecção de duplicidade),,1.3814713920830684,,1.4532,1.3701,0.64818,60.652507116268886,7.5,0.25,"[""[AVISO] Posi\u00e7\u00e3o em CROSS MARGIN - todo saldo da conta est\u00e1 em risco"", ""Exposi\u00e7\u00e3o da conta: 0.7% do saldo total"", ""Estrutura bearish com BOS confirmado - favoravel para SHORT"", ""EMAs alinhadas para baixa - tendencia bearish confirmada"", ""SHORT em estrutura favor\u00e1vel (RSI: 31.8, pre\u00e7o abaixo EMAs)"", ""TP/SL calculado com t\u00e9cnico+SMC (SL: SMC_OB+ATR, TP: ATR)""]"
114,2026-03-07T11:29:42.774000Z,BNBUSDT,SHORT,SET_SL,BUY,0.01,1,live,SL já existente na Binance (detecção de duplicidade),,632.5303657437746,,654.78,627.85,0.2693,42.8924106076292,9.0,0.09999999999999998,"[""[AVISO] Posi\u00e7\u00e3o em CROSS MARGIN - todo saldo da conta est\u00e1 em risco"", ""Exposi\u00e7\u00e3o da conta: 0.4% do saldo total"", ""SHORT em estrutura favor\u00e1vel (RSI: 26.0, pre\u00e7o abaixo EMAs)"", ""TP/SL calculado com t\u00e9cnico+SMC (SL: SMC_OB+ATR, TP: ATR)""]"
113,2026-03-07T11:18:32.933000Z,ZENUSDT,SHORT,SET_SL,BUY,1.8,1,live,SL já existente na Binance (detecção de duplicidade),,5.63947878696481,,5.849,5.44492083,0.7273425,74.21212893313394,7.5,0.25,"[""[AVISO] Posi\u00e7\u00e3o em CROSS MARGIN - todo saldo da conta est\u00e1 em risco"", ""Exposi\u00e7\u00e3o da conta: 0.6% do saldo total"", ""Estrutura bearish com BOS confirmado - favoravel para SHORT"", ""EMAs alinhadas para baixa - tendencia bearish confirmada"", ""SHORT em estrutura favor\u00e1vel (RSI: 30.3, pre\u00e7o abaixo EMAs)"", ""TP/SL calculado com t\u00e9cnico+SMC (SL: SMC_OB+ATR, TP: ATR)""]"
112,2026-03-07T11:15:39.305000Z,XRPUSDT,SHORT,SET_SL,BUY,7.8,1,live,SL já existente na Binance (detecção de duplicidade),,1.385731735789764,,1.4532,1.3724599,0.62977278,58.82874975072132,7.5,0.25,"[""[AVISO] Posi\u00e7\u00e3o em CROSS MARGIN - todo saldo da conta est\u00e1 em risco"", ""Exposi\u00e7\u00e3o da conta: 0.7% do saldo total"", ""Estrutura bearish com BOS confirmado - favoravel para SHORT"", ""EMAs alinhadas para baixa - tendencia bearish confirmada"", ""SHORT em estrutura favor\u00e1vel (RSI: 32.6, pre\u00e7o abaixo EMAs)"", ""TP/SL calculado com t\u00e9cnico+SMC (SL: SMC_OB+ATR, TP: ATR)""]"
111,2026-03-07T11:11:38.877000Z,BNBUSDT,SHORT,SET_SL,BUY,0.01,1,live,SL já existente na Binance (detecção de duplicidade),,632.5332492388549,,654.78,626.50285332,0.28277146,45.13490377601972,9.0,0.09999999999999998,"[""[AVISO] Posi\u00e7\u00e3o em CROSS MARGIN - todo saldo da conta est\u00e1 em risco"", ""Exposi\u00e7\u00e3o da conta: 0.4% do saldo total"", ""SHORT em estrutura favor\u00e1vel (RSI: 25.2, pre\u00e7o abaixo EMAs)"", ""TP/SL calculado com t\u00e9cnico+SMC (SL: SMC_OB+ATR, TP: ATR)""]"
110,2026-03-07T10:58:52.274000Z,ZENUSDT,SHORT,SET_SL,BUY,1.8,1,live,SL já existente na Binance (detecção de duplicidade),,5.638250000000001,,5.849,5.422,0.7686,78.75322759129473,7.5,0.25,"[""[AVISO] Posi\u00e7\u00e3o em CROSS MARGIN - todo saldo da conta est\u00e1 em risco"", ""Exposi\u00e7\u00e3o da conta: 0.6% do saldo total"", ""Estrutura bearish com BOS confirmado - favoravel para SHORT"", ""EMAs alinhadas para baixa - tendencia bearish confirmada"", ""SHORT em estrutura favor\u00e1vel (RSI: 28.4, pre\u00e7o abaixo EMAs)"", ""TP/SL calculado com t\u00e9cnico+SMC (SL: SMC_OB+ATR, TP: ATR)""]"
109,2026-03-07T10:56:41.064000Z,XRPUSDT,SHORT,SET_SL,BUY,7.8,1,live,SL já existente na Binance (detecção de duplicidade),,1.3811599182220269,,1.4532,1.36573448,0.68223105,64.04284325513201,7.5,0.25,"[""[AVISO] Posi\u00e7\u00e3o em CROSS MARGIN - todo saldo da conta est\u00e1 em risco"", ""Exposi\u00e7\u00e3o da conta: 0.6% do saldo total"", ""Estrutura bearish com BOS confirmado - favoravel para SHORT"", ""EMAs alinhadas para baixa - tendencia bearish confirmada"", ""SHORT em estrutura favor\u00e1vel (RSI: 29.5, pre\u00e7o abaixo EMAs)"", ""TP/SL calculado com t\u00e9cnico+SMC (SL: SMC_OB+ATR, TP: ATR)""]"
108,2026-03-07T10:53:32.627000Z,BNBUSDT,SHORT,SET_SL,BUY,0.01,1,live,SL já existente na Binance (detecção de duplicidade),,632.5243453203693,,654.78,626.51252203,0.28267477,45.11877417614718,9.0,0.09999999999999998,"[""[AVISO] Posi\u00e7\u00e3o em CROSS MARGIN - todo saldo da conta est\u00e1 em risco"", ""Exposi\u00e7\u00e3o da conta: 0.4% do saldo total"", ""SHORT em estrutura favor\u00e1vel (RSI: 25.2, pre\u00e7o abaixo EMAs)"", ""TP/SL calculado com t\u00e9cnico+SMC (SL: SMC_OB+ATR, TP: ATR)""]"
107,2026-03-07T10:41:09.927000Z,ZENUSDT,SHORT,SET_SL,BUY,1.8,1,live,SL já existente na Binance (detecção de duplicidade),,5.63825,,5.849,5.425,0.7632,78.15668202764977,7.5,0.25,"[""[AVISO] Posi\u00e7\u00e3o em CROSS MARGIN - todo saldo da conta est\u00e1 em risco"", ""Exposi\u00e7\u00e3o da conta: 0.6% do saldo total"", ""Estrutura bearish com BOS confirmado - favoravel para SHORT"", ""EMAs alinhadas para baixa - tendencia bearish confirmada"", ""SHORT em estrutura favor\u00e1vel (RSI: 28.6, pre\u00e7o abaixo EMAs)"", ""TP/SL calculado com t\u00e9cnico+SMC (SL: SMC_OB+ATR, TP: ATR)""]"
106,2026-03-07T10:38:57.808000Z,XRPUSDT,SHORT,SET_SL,BUY,7.8,1,live,SL já existente na Binance (detecção de duplicidade),,1.3810481885475838,,1.4532,1.36602312,0.67997966,63.81801172382755,7.5,0.25,"[""[AVISO] Posi\u00e7\u00e3o em CROSS MARGIN - todo saldo da conta est\u00e1 em risco"", ""Exposi\u00e7\u00e3o da conta: 0.6% do saldo total"", ""Estrutura bearish com BOS confirmado - favoravel para SHORT"", ""EMAs alinhadas para baixa - tendencia bearish confirmada"", ""SHORT em estrutura favor\u00e1vel (RSI: 29.6, pre\u00e7o abaixo EMAs)"", ""TP/SL calculado com t\u00e9cnico+SMC (SL: SMC_OB+ATR, TP: ATR)""]"
105,2026-03-07T10:34:49.592000Z,BNBUSDT,SHORT,SET_SL,BUY,0.01,1,live,SL já existente na Binance (detecção de duplicidade),,632.5313461039998,,654.78,627.61735641,0.27162643,43.27898634826092,9.0,0.09999999999999998,"[""[AVISO] Posi\u00e7\u00e3o em CROSS MARGIN - todo saldo da conta est\u00e1 em risco"", ""Exposi\u00e7\u00e3o da conta: 0.4% do saldo total"", ""SHORT em estrutura favor\u00e1vel (RSI: 25.7, pre\u00e7o abaixo EMAs)"", ""TP/SL calculado com t\u00e9cnico+SMC (SL: SMC_OB+ATR, TP: ATR)""]"
104,2026-03-07T10:22:26.069000Z,ZENUSDT,SHORT,SET_SL,BUY,1.8,1,live,SL já existente na Binance (detecção de duplicidade),,5.637222258064517,,5.849,5.424,0.765,78.35545722713863,7.5,0.25,"[""[AVISO] Posi\u00e7\u00e3o em CROSS MARGIN - todo saldo da conta est\u00e1 em risco"", ""Exposi\u00e7\u00e3o da conta: 0.6% do saldo total"", ""Estrutura bearish com BOS confirmado - favoravel para SHORT"", ""EMAs alinhadas para baixa - tendencia bearish confirmada"", ""SHORT em estrutura favor\u00e1vel (RSI: 28.7, pre\u00e7o abaixo EMAs)"", ""TP/SL calculado com t\u00e9cnico+SMC (SL: SMC_OB+ATR, TP: ATR)""]"
103,2026-03-07T10:19:34.625000Z,XRPUSDT,SHORT,SET_SL,BUY,7.8,1,live,SL já existente na Binance (detecção de duplicidade),,1.3811953589905606,,1.4532,1.36676993,0.67415454,63.23673599606426,7.5,0.25,"[""[AVISO] Posi\u00e7\u00e3o em CROSS MARGIN - todo saldo da conta est\u00e1 em risco"", ""Exposi\u00e7\u00e3o da conta: 0.6% do saldo total"", ""Estrutura bearish com BOS confirmado - favoravel para SHORT"", ""EMAs alinhadas para baixa - tendencia bearish confirmada"", ""SHORT em estrutura favor\u00e1vel (RSI: 29.9, pre\u00e7o abaixo EMAs)"", ""TP/SL calculado com t\u00e9cnico+SMC (SL: SMC_OB+ATR, TP: ATR)""]"
102,2026-03-07T10:15:33.854000Z,BNBUSDT,SHORT,SET_SL,BUY,0.01,1,live,SL já existente na Binance (detecção de duplicidade),,635.2042588818246,,654.78,629.75028682,0.25029713,39.745457086475575,9.0,0.09999999999999998,"[""[AVISO] Posi\u00e7\u00e3o em CROSS MARGIN - todo saldo da conta est\u00e1 em risco"", ""Exposi\u00e7\u00e3o da conta: 0.4% do saldo total"", ""SHORT em estrutura favor\u00e1vel (RSI: 28.4, pre\u00e7o abaixo EMAs)"", ""TP/SL calculado com t\u00e9cnico+SMC (SL: SMC_OB+ATR, TP: ATR)""]"
101,2026-03-07T10:03:59.793000Z,ZENUSDT,SHORT,SET_SL,BUY,1.8,1,live,SL já existente na Binance (detecção de duplicidade),,5.63775,,5.849,5.426,0.7614,77.95798009583487,7.5,0.25,"[""[AVISO] Posi\u00e7\u00e3o em CROSS MARGIN - todo saldo da conta est\u00e1 em risco"", ""Exposi\u00e7\u00e3o da conta: 0.6% do saldo total"", ""Estrutura bearish com BOS confirmado - favoravel para SHORT"", ""EMAs alinhadas para baixa - tendencia bearish confirmada"", ""SHORT em estrutura favor\u00e1vel (RSI: 28.8, pre\u00e7o abaixo EMAs)"", ""TP/SL calculado com t\u00e9cnico+SMC (SL: SMC_OB+ATR, TP: ATR)""]"
100,2026-03-07T10:01:08.379000Z,XRPUSDT,SHORT,SET_SL,BUY,7.8,1,live,SL já existente na Binance (detecção de duplicidade),,1.381025,,1.4532,1.3648,0.68952,64.77139507620163,7.5,0.25,"[""[AVISO] Posi\u00e7\u00e3o em CROSS MARGIN - todo saldo da conta est\u00e1 em risco"", ""Exposi\u00e7\u00e3o da conta: 0.6% do saldo total"", ""Estrutura bearish com BOS confirmado - favoravel para SHORT"", ""EMAs alinhadas para baixa - tendencia bearish confirmada"", ""SHORT em estrutura favor\u00e1vel (RSI: 29.3, pre\u00e7o abaixo EMAs)"", ""TP/SL calculado com t\u00e9cnico+SMC (SL: SMC_OB+ATR, TP: ATR)""]"
99,2026-03-07T09:57:31.785000Z,BNBUSDT,SHORT,SET_SL,BUY,0.01,1,live,SL já existente na Binance (detecção de duplicidade),,635.2079659408811,,654.78,629.76394386,0.25016056,39.72290926449292,9.0,0.09999999999999998,"[""[AVISO] Posi\u00e7\u00e3o em CROSS MARGIN - todo saldo da conta est\u00e1 em risco"", ""Exposi\u00e7\u00e3o da conta: 0.4% do saldo total"", ""SHORT em estrutura favor\u00e1vel (RSI: 28.4, pre\u00e7o abaixo EMAs)"", ""TP/SL calculado com t\u00e9cnico+SMC (SL: SMC_OB+ATR, TP: ATR)""]"
98,2026-03-07T09:46:18.951000Z,ZENUSDT,SHORT,SET_SL,BUY,1.8,1,live,SL já existente na Binance (detecção de duplicidade),,5.6375714285714285,,5.849,5.414,0.783,80.34724787587736,7.5,0.25,"[""[AVISO] Posi\u00e7\u00e3o em CROSS MARGIN - todo saldo da conta est\u00e1 em risco"", ""Exposi\u00e7\u00e3o da conta: 0.6% do saldo total"", ""Estrutura bearish com BOS confirmado - favoravel para SHORT"", ""EMAs alinhadas para baixa - tendencia bearish confirmada"", ""SHORT em estrutura favor\u00e1vel (RSI: 27.7, pre\u00e7o abaixo EMAs)"", ""TP/SL calculado com t\u00e9cnico+SMC (SL: SMC_OB+ATR, TP: ATR)""]"
97,2026-03-07T09:43:38.537000Z,XRPUSDT,SHORT,SET_SL,BUY,7.8,1,live,SL já existente na Binance (detecção de duplicidade),,1.3811756683549496,,1.4532,1.36485008,0.68912937,64.73232520217108,7.5,0.25,"[""[AVISO] Posi\u00e7\u00e3o em CROSS MARGIN - todo saldo da conta est\u00e1 em risco"", ""Exposi\u00e7\u00e3o da conta: 0.6% do saldo total"", ""Estrutura bearish com BOS confirmado - favoravel para SHORT"", ""EMAs alinhadas para baixa - tendencia bearish confirmada"", ""SHORT em estrutura favor\u00e1vel (RSI: 29.3, pre\u00e7o abaixo EMAs)"", ""TP/SL calculado com t\u00e9cnico+SMC (SL: SMC_OB+ATR, TP: ATR)""]"
96,2026-03-07T09:40:35.350000Z,BNBUSDT,SHORT,SET_SL,BUY,0.01,1,live,SL já existente na Binance (detecção de duplicidade),,634.8189285714285,,654.78,629.55,0.2523,40.076244936859666,9.0,0.09999999999999998,"[""[AVISO] Posi\u00e7\u00e3o em CROSS MARGIN - todo saldo da conta est\u00e1 em risco"", ""Exposi\u00e7\u00e3o da conta: 0.4% do saldo total"", ""SHORT em estrutura favor\u00e1vel (RSI: 28.2, pre\u00e7o abaixo EMAs)"", ""TP/SL calculado com t\u00e9cnico+SMC (SL: SMC_OB+ATR, TP: ATR)""]"
95,2026-03-07T09:28:58.641000Z,ZENUSDT,SHORT,SET_SL,BUY,1.8,1,live,SL já existente na Binance (detecção de duplicidade),,5.637214285714286,,5.849,5.406,0.7974,81.94598594154643,7.5,0.25,"[""[AVISO] Posi\u00e7\u00e3o em CROSS MARGIN - todo saldo da conta est\u00e1 em risco"", ""Exposi\u00e7\u00e3o da conta: 0.6% do saldo total"", ""Estrutura bearish com BOS confirmado - favoravel para SHORT"", ""EMAs alinhadas para baixa - tendencia bearish confirmada"", ""SHORT em estrutura favor\u00e1vel (RSI: 27.0, pre\u00e7o abaixo EMAs)"", ""TP/SL calculado com t\u00e9cnico+SMC (SL: SMC_OB+ATR, TP: ATR)""]"
94,2026-03-07T09:26:47.384000Z,XRPUSDT,SHORT,SET_SL,BUY,7.8,1,live,SL já existente na Binance (detecção de duplicidade),,1.3810451970754303,,1.4532,1.36552013,0.68390298,64.20986941493807,7.5,0.25,"[""[AVISO] Posi\u00e7\u00e3o em CROSS MARGIN - todo saldo da conta est\u00e1 em risco"", ""Exposi\u00e7\u00e3o da conta: 0.6% do saldo total"", ""Estrutura bearish com BOS confirmado - favoravel para SHORT"", ""EMAs alinhadas para baixa - tendencia bearish confirmada"", ""SHORT em estrutura favor\u00e1vel (RSI: 29.5, pre\u00e7o abaixo EMAs)"", ""TP/SL calculado com t\u00e9cnico+SMC (SL: SMC_OB+ATR, TP: ATR)""]"
93,2026-03-07T09:23:43.397000Z,BNBUSDT,SHORT,SET_SL,BUY,0.01,1,live,SL já existente na Binance (detecção de duplicidade),,634.3192857142856,,654.78,629.31,0.2547,40.47289888925966,9.0,0.09999999999999998,"[""[AVISO] Posi\u00e7\u00e3o em CROSS MARGIN - todo saldo da conta est\u00e1 em risco"", ""Exposi\u00e7\u00e3o da conta: 0.4% do saldo total"", ""SHORT em estrutura favor\u00e1vel (RSI: 27.9, pre\u00e7o abaixo EMAs)"", ""TP/SL calculado com t\u00e9cnico+SMC (SL: SMC_OB+ATR, TP: ATR)""]"
92,2026-03-07T09:11:28.882000Z,ZENUSDT,SHORT,SET_SL,BUY,1.8,1,live,Refresh por mudança de estrutura (range -> bearish) - SL já existente após refresh,,5.636178332537029,,5.849,5.381,0.8424,86.97268165768445,7.5,0.25,"[""[AVISO] Posi\u00e7\u00e3o em CROSS MARGIN - todo saldo da conta est\u00e1 em risco"", ""Exposi\u00e7\u00e3o da conta: 0.6% do saldo total"", ""Estrutura bearish com BOS confirmado - favoravel para SHORT"", ""EMAs alinhadas para baixa - tendencia bearish confirmada"", ""SHORT em estrutura favor\u00e1vel (RSI: 24.7, pre\u00e7o abaixo EMAs)"", ""TP/SL calculado com t\u00e9cnico+SMC (SL: SMC_OB+ATR, TP: ATR)""]"
91,2026-03-07T09:11:18.827000Z,ZENUSDT,SHORT,SET_SL,BUY,1.8,1,live,SL já existente na Binance (detecção de duplicidade),,5.640324456781596,,5.849,5.381,0.8424,86.97268165768445,7.5,0.25,"[""[AVISO] Posi\u00e7\u00e3o em CROSS MARGIN - todo saldo da conta est\u00e1 em risco"", ""Exposi\u00e7\u00e3o da conta: 0.6% do saldo total"", ""Estrutura bearish com BOS confirmado - favoravel para SHORT"", ""EMAs alinhadas para baixa - tendencia bearish confirmada"", ""SHORT em estrutura favor\u00e1vel (RSI: 24.4, pre\u00e7o abaixo EMAs)"", ""TP/SL calculado com t\u00e9cnico+SMC (SL: SMC_OB+ATR, TP: ATR)""]"
90,2026-03-07T09:08:43.110000Z,XRPUSDT,SHORT,SET_SL,BUY,7.8,1,live,SL já existente na Binance (detecção de duplicidade),,1.3784800871379843,,1.4532,1.36315523,0.7023492,66.0561374442801,7.5,0.25,"[""[AVISO] Posi\u00e7\u00e3o em CROSS MARGIN - todo saldo da conta est\u00e1 em risco"", ""Exposi\u00e7\u00e3o da conta: 0.6% do saldo total"", ""Estrutura bearish com BOS confirmado - favoravel para SHORT"", ""EMAs alinhadas para baixa - tendencia bearish confirmada"", ""SHORT em estrutura favor\u00e1vel (RSI: 29.0, pre\u00e7o abaixo EMAs)"", ""TP/SL calculado com t\u00e9cnico+SMC (SL: SMC_OB+ATR, TP: ATR)""]"
89,2026-03-07T09:04:46.429000Z,BNBUSDT,SHORT,SET_SL,BUY,0.01,1,live,Refresh por mudança de estrutura (bearish -> range) - SL já existente após refresh,,632.5169835945791,,654.78,627.75048853,0.27029511,43.05772993230935,9.0,0.09999999999999998,"[""[AVISO] Posi\u00e7\u00e3o em CROSS MARGIN - todo saldo da conta est\u00e1 em risco"", ""Exposi\u00e7\u00e3o da conta: 0.4% do saldo total"", ""SHORT em estrutura favor\u00e1vel (RSI: 25.8, pre\u00e7o abaixo EMAs)"", ""TP/SL calculado com t\u00e9cnico+SMC (SL: SMC_OB+ATR, TP: ATR)""]"
88,2026-03-07T09:04:33.319000Z,BNBUSDT,SHORT,SET_SL,BUY,0.01,1,live,SL já existente na Binance (detecção de duplicidade),,632.4506475154656,,654.78,627.79422428,0.26985775,42.98506414414572,9.0,0.09999999999999998,"[""[AVISO] Posi\u00e7\u00e3o em CROSS MARGIN - todo saldo da conta est\u00e1 em risco"", ""Exposi\u00e7\u00e3o da conta: 0.4% do saldo total"", ""SHORT em estrutura favor\u00e1vel (RSI: 25.9, pre\u00e7o abaixo EMAs)"", ""TP/SL calculado com t\u00e9cnico+SMC (SL: SMC_OB+ATR, TP: ATR)""]"
